주차장명,관리기관명,위도,경도
공지천노외,강원도 춘천시청,37.882322,127.726172
요선 노외,강원도 춘천시청,37.941594,127.712312
소양강 공영주차장,강원도 춘천시청,37.870417,127.725307
공지천 주차장,강원도 춘천시청,37.9331094,127.7932432
거두리 공영주차장,강원도 춘천시청,37.946636,127.750341
삼천동 공영주차장,강원도 춘천시청,37.948898,127.802686
철도 하부공간(남춘천역),강원도 춘천시청,37.946564,127.808176
철보 하부공간(정족고가),강원도 춘천시청,37.871898,127.7341826
대머리산(교동3지구),강원도 춘천시청,37.857974,127.695783
예산공립어린이집인근 공영주차장,충청남도 예산군청,36.682354,126.850242
구)중앙극장 공영주차장,충청남도 예산군청,36.689673,126.834771
예산읍공영주차장,충청남도 예산군청,36.655485,126.892965
삽교읍공영주차장,충청남도 예산군청,36.550745,126.7382716
광시면 공영주차장,충청남도 예산군청,36.607481,126.792375
예산교육지원청 입구 공영주차장,충청남도 예산군청,36.655079,126.770794
예산학생수영장 앞 공영주차장,충청남도 예산군청,36.685332,126.642579
산성리 고래사냥 옆 공영주차장,충청남도 예산군청,36.748401,126.681447
덕산천주교회 앞 공영주차장,충청남도 예산군청,36.731146,126.821065
주교지하차도 옆 공영주차장,충청남도 예산군청,36.733017,126.822522
덕산 또순네 식당 앞 공영주차장,충청남도 예산군청,36.681154,126.848185
백제식당뒤 공영주차장,충청남도 예산군청,36.721234,126.841556
예산공판장 옆 공영주차장,충청남도 예산군청,36.683089,126.828789
예산 치안센터뒤 공영주차장,충청남도 예산군청,36.684569,126.831917
군청앞진도화원앞 공영주차장,충청남도 예산군청,36.683797,126.830359
우방아파트앞 공영주차장,충청남도 예산군청,36.701377,126.716443
금오초교후문 공영주차장,충청남도 예산군청,36.633361,126.786986
신례원 공영주차장,충청남도 예산군청,36.7274718,126.846412
덕산면 공영주차장,충청남도 예산군청,36.703719,126.6677291
신청사앞 공영주차장,충청남도 예산군청,36.6817624,126.8468772
향천리 공영주차장,충청남도 예산군청,36.6827078,126.8519993
신례원 창소리 공영주차장,충청남도 예산군청,36.7301451,126.8400668
예산4리 공영주차장,충청남도 예산군청,36.6775306,126.8507774
대회리 공영주차장,충청남도 예산군청,36.6754515,126.8488024
예산리 공영주차장,충청남도 예산군청,36.6779932,126.8458725
퇴계로오토바이 옆 공영주차장,충청남도 예산군청,36.6817881,126.8281673
버스터미널 앞 공영주차장,충청남도 예산군청,36.6943735,126.8319209
도시개발사업 구역 내 공영주차장,충청남도 예산군청,36.6838046,126.8508843
신성아파트 인근 공영주차장,충청남도 예산군청,36.6835594,126.8449144
산성리 게이트볼장 앞 공영주차장,충청남도 예산군청,36.6913033,126.8292616
문화동 인근 공영주차장,충청남도 예산군청,36.6833086,126.8361888
신동아아파트앞 공영주차장,충청남도 예산군청,36.6828216,126.8446614
고덕면사무소 옆 공영주차장,충청남도 예산군청,36.7450235,126.7029017
능포로 공영유료주차장,경상남도 거제시청,34.877318,128.732311
고현로14길 공영유료주차장(노상),경상남도 거제시청,34.887859,128.626744
고현로14길 공영유료주차장(노외),경상남도 거제시청,34.887859,128.626744
옥포대첩로 공영유료주차장,경상남도 거제시청,34.893719,128.691437
옥포성안로 공영유료주차장,경상남도 거제시청,34.891557,128.694843
능포로2길 공영주차장(노상),경상남도 거제시청,34.877076,128.732975
능포로2길 공영주차장(노외),경상남도 거제시청,34.877076,128.732975
신현종합상가주변 공영주차장,경상남도 거제시청,34.888054,128.622234
옥포매립지 공영유료주차장(노상),경상남도 거제시청,34.890427,128.696365
옥포매립지 공영유료주차장(노외),경상남도 거제시청,34.890427,128.696365
서문로 공영유료주차장,경상남도 거제시청,34.889251,128.621803
장평동 공영유료주차장(노상),경상남도 거제시청,34.891422,128.615873
장평동 공영유료주차장(노외),경상남도 거제시청,34.891352,128.610861
장평1로 공영유료주차장,경상남도 거제시청,34.893122,128.608651
옥포로 공영유료주차장,경상남도 거제시청,34.890059,128.692191
고현천로 공영유료주차장,경상남도 거제시청,34.889818,128.625207
버스터미널뒤편 공영유료주차장(노상),경상남도 거제시청,34.890718,128.622768
버스터미널뒤편 공영유료주차장(노외),경상남도 거제시청,34.890718,128.622768
거제중앙로1지역 공영유료주차장,경상남도 거제시청,34.889886,128.622391
거제중앙로2지역 공영유료주차장,경상남도 거제시청,34.880346,128.627226
어린이도서관,시흥시시설관리공단,37.3445636,126.7486413
시화공고,시흥시시설관리공단,37.3412324,126.7497574
군서초교,시흥시시설관리공단,37.3480466,126.7482563
미관광장,시흥시시설관리공단,37.3456382,126.7344482
정왕역,시흥시시설관리공단,37.3507561,126.7454461
정왕역1,시흥시시설관리공단,37.3524401,126.7436573
장곡농협,시흥시시설관리공단,37.3781221,126.7835383
장곡중앙,시흥시시설관리공단,37.377946,126.784817
대야포도탑,시흥시시설관리공단,37.4470319,126.7920985
복지로1,시흥시시설관리공단,37.4440171,126.789819
복지로2,시흥시시설관리공단,37.4426392,126.7890049
대야상업1,시흥시시설관리공단,37.4436069,126.7911139
대야상업2,시흥시시설관리공단,37.4419707,126.7905977
대야파출소,시흥시시설관리공단,37.4442242,126.7854083
신천역,시흥시시설관리공단,37.4396932,126.786408
시청후문,시흥시시설관리공단,37.3813071,126.8007403
새재,시흥시시설관리공단,37.3809418,126.8020333
산림조합,시흥시시설관리공단,37.3815882,126.8018085
하상공원,시흥시시설관리공단,37.390995,126.8134149
시흥고,시흥시시설관리공단,37.3905591,126.8139751
하중농협,시흥시시설관리공단,37.3948037,126.8041846
국민체육센터,시흥시시설관리공단,37.3918859,126.8061281
성마루공원,시흥시시설관리공단,37.3904156,126.8041865
거모중앙,시흥시시설관리공단,37.3476204,126.7843235
정왕48·49·51,시흥시시설관리공단,37.3372672,126.7361233
월곶,시흥시시설관리공단,37.3958174,126.7411839
삼미시장,시흥시시설관리공단,37.4402457,126.7840487
신천천,시흥시시설관리공단,37.4407194,126.7880639
정왕46,시흥시시설관리공단,37.3524902,126.7230688
은행단지,시흥시시설관리공단,37.4436644,126.7994191
오이도,시흥시시설관리공단,37.3475659,126.7335581
신흥공원,시흥시시설관리공단,37.437582,126.7782609
신천2교,시흥시시설관리공단,37.4361922,126.7815378
정왕제3 노외,시흥시시설관리공단,37.3384014,126.7547245
여성회관앞 노외,시흥시시설관리공단,37.3466635,126.7393405
오이도역환승 노외,시흥시시설관리공단,37.3613597,126.7376501
정왕제5 노외,시흥시시설관리공단,37.3402542,126.7518388
월곶 노외,시흥시시설관리공단,37.3859158,126.7404233
하중제1 노외,시흥시시설관리공단,37.3995826,126.8000654
거모제2 노외,시흥시시설관리공단,37.343046,126.7846115
거모제3 노외,시흥시시설관리공단,37.3403181,126.7857163
거모제4 노외(군자공고),시흥시시설관리공단,37.3492899,126.7854478
정왕동봉우재 노외,시흥시시설관리공단,37.3577222,126.7532205
정왕동제8-1 노외,시흥시시설관리공단,37.351294,126.7451888
정왕동제8-2 노외,시흥시시설관리공단,37.3510484,126.7449785
매화동 노외,시흥시시설관리공단,37.4148474,126.81627
오이도 노외(옥터초교),시흥시시설관리공단,37.343341,126.6913866
희망동산공원 노외,시흥시시설관리공단,37.3323994,126.744397
방산공영 노외,시흥시시설관리공단,37.4221135,126.7663332
신천동 임시노외(소래초교),시흥시시설관리공단,37.4441087,126.7829352
정왕동 임시노외1(시화중),시흥시시설관리공단,37.3427029,126.757633
정왕동 임시노외2(중소기업기술센터),시흥시시설관리공단,37.3313805,126.7460275
정왕동 임시노외3(프로메이드),시흥시시설관리공단,37.3298866,126.7076426
능곡 노외(능곡파출소),시흥시시설관리공단,37.3689547,126.8142698
능곡임시노외(노인복지회관),시흥시시설관리공단,37.3692981,126.8134628
목감제1 노외,시흥시시설관리공단,37.3816794,126.8593828
목감제2 노외,시흥시시설관리공단,37.3829449,126.8607413
목감 임시노외1(노브랜드),시흥시시설관리공단,37.3740479,126.8482643
목감 임시노외2(호반1차),시흥시시설관리공단,37.3826806,126.8623036
목감제3 노외,시흥시시설관리공단,37.3780372,126.8535892
목감제4 노외,시흥시시설관리공단,37.3775081,126.8519939
목감제5 노외,시흥시시설관리공단,37.3759716,126.8459429
대야우회 노상,시흥시시설관리공단,37.4458999,126.7836295
은행동순환로 노상,시흥시시설관리공단,37.4454984,126.7972313
시화공단내 도로,시흥시시설관리공단,37.3298552,126.7288903
정왕동주거지역내 노상,시흥시시설관리공단,37.3456841,126.7421446
정왕동46블럭 노상,시흥시시설관리공단,37.3533939,126.7216426
정왕동48블럭 노상,시흥시시설관리공단,37.3461657,126.7332205
정왕동49블럭 노상,시흥시시설관리공단,37.3444633,126.7374925
정왕동51블럭 노상,시흥시시설관리공단,37.3380085,126.7490773
월곶 노상,시흥시시설관리공단,37.3958174,126.7411839
정왕4동상업지역 노상,시흥시시설관리공단,37.3643536,126.7311314
장곡동상업지역 노상,시흥시시설관리공단,37.3783262,126.7841108
신현동(임시) 노상,시흥시시설관리공단,37.4076607,126.789014
논곡동 임시 노외,시흥시시설관리공단,37.3944346,126.8533962
목감 임시노외3,시흥시시설관리공단,37.3758127,126.846284
목감 임시노외4,시흥시시설관리공단,37.3806842,126.8608432
완도군 공용주차장,전라남도 완도군청,34.3244147,126.7479404
완도군 공용주차장,전라남도 완도군청,34.31494223,126.7551958
완도군 공용주차장,전라남도 완도군청,34.31626888,126.7532363
완도군 공용주차장,전라남도 완도군청,34.31698549,126.7492056
완도군 공용주차장,전라남도 완도군청,34.31586843,126.7531375
완도군 공용주차장,전라남도 완도군청,34.31472223,126.7551791
완도군 공용주차장,전라남도 완도군청,34.31458638,126.7557661
완도군 공용주차장,전라남도 완도군청,34.31518645,126.7601667
완도군 공용주차장,전라남도 완도군청,34.31512465,126.7580809
완도군 공용주차장,전라남도 완도군청,34.31464587,126.7566699
완도군 공용주차장,전라남도 완도군청,34.31563502,126.753625
완도군 공용주차장,전라남도 완도군청,34.31402025,126.7557678
완도군 공용주차장,전라남도 완도군청,34.31120007,126.7592351
완도군 공용주차장,전라남도 완도군청,34.31095336,126.7584709
완도군 공용주차장,전라남도 완도군청,34.3124105,126.755012
완도군 공용주차장,전라남도 완도군청,34.31097163,126.7549596
완도군 공용주차장,전라남도 완도군청,34.31301783,126.7575959
완도군 공용주차장,전라남도 완도군청,34.31320517,126.7593423
완도군 공용주차장,전라남도 완도군청,34.31136284,126.759491
완도군 공용주차장,전라남도 완도군청,34.31342919,126.7577425
완도군 공용주차장,전라남도 완도군청,34.31341318,126.7569385
완도군 공용주차장,전라남도 완도군청,34.31607311,126.7491692
완도군 공용주차장,전라남도 완도군청,34.31701037,126.7455332
완도군 공용주차장,전라남도 완도군청,34.31534895,126.7425222
완도군 공용주차장,전라남도 완도군청,34.31568919,126.7397137
완도군 공용주차장,전라남도 완도군청,34.31568919,126.7397137
완도군 공용주차장,전라남도 완도군청,34.31687304,126.7402359
완도군 공용주차장,전라남도 완도군청,34.31676061,126.7382372
완도군 공용주차장,전라남도 완도군청,34.31398172,126.7545294
완도군 공용주차장,전라남도 완도군청,34.31507938,126.7534614
완도군 공용주차장,전라남도 완도군청,34.31161752,126.7394438
